MP Name,Constituency,State,House,Allocated Amount (₹),Amount Recommended (₹),Total Expenditure (₹),Utilization %,Completed Works,Recommended Works,Completion Rate %,Balance Not Yet Paid to Vendors (₹),Transaction Count,Successful Payments,Pending Payments,Average Rating,num_vendors,num_transactions,total_expenditure_ledger,top_vendor,top_vendor_share_pct,vendor_hhi,round_amount_txn_pct,payment_inprogress_pct,same_day_same_vendor_clusters,completed_count,avg_cost_zscore,high_cost_outlier_count,no_image_pct,no_rating_pct,round_amount_pct,max_desc_repeat,max_amount_repeat,pending_payment_ratio,util_completion_gap,unpaid_balance_pct,rule_score_raw,ml_anomaly_score,rule_score_scaled,risk_score,risk_level,reasons_text,checklist_text
Ajay Kumar Mandal,BHAGALPUR,Bihar,Lok Sabha,147000000.0,82721490.0,75252620.0,56.27,57,74,77.03,7468870.0,71,71,0,,7.0,71.0,75252620.0,SHIV DURGA INDUSTRIES,56.35,36.53,0.0,0.0,8.0,57.0,0.46711202398514207,0.0,17.54,100.0,0.0,1.0,19.0,0.0,0.0,9.925063074215888,16,25.7,19.5,22.0,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 19 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
CN Annadurai,TIRUVANNAMALAI,Tamil Nadu,Lok Sabha,148579509.11,98733161.0,88000808.0,66.45,171,194,88.14,10732353.0,181,181,0,,61.0,181.0,88000808.0,T S SOLAR POWER SYSTEM,40.63,17.93,15.47,0.0,29.0,171.0,-0.07586296647056297,0.0,25.15,100.0,14.62,1.0,48.0,0.0,0.0,12.195743702716912,16,25.8,19.5,22.0,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 48 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
RAMESH AWASTHI,KANPUR,Uttar Pradesh,Lok Sabha,147000000.0,101288419.0,75758324.0,68.9,48,140,34.29,25530095.0,98,98,0,,7.0,98.0,75758324.0,VISHWANATH ENTERPRISES,36.54,27.68,0.0,0.0,12.0,48.0,0.48475364508724966,5.0,10.42,100.0,0.0,1.0,8.0,0.0,34.61000000000001,33.69939255783959,28,3.4,34.1,21.8,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 5 completed works cost far above the average for their work category (statistical outliers). | The exact same rupee amount appears on 8 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
MUKESHKUMAR CHANDRAKAANT DALAL,SURAT,Gujarat,Lok Sabha,147000000.0,111944052.0,26395724.0,76.15,92,215,42.79,85548328.0,112,112,0,,28.0,112.0,26395724.0,Nutra Marketing,14.01,9.02,20.54,0.0,15.0,92.0,-0.28871666232285514,0.0,1.09,100.0,7.61,1.0,12.0,0.0,33.36000000000001,324.0991912174866,26,6.9,31.7,21.8,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 12 separate completed works. | 324% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shri vijayakumar Vasanth,KANNIYAKUMARI,Tamil Nadu,Lok Sabha,171500000.0,118368762.0,61773452.0,69.02,39,101,38.61,56595310.0,67,65,2,,29.0,67.0,61773452.0,R CHANDRASEKARAN,29.13,11.82,20.9,2.99,6.0,39.0,0.3110852013567146,0.0,38.46,100.0,20.51,1.0,17.0,2.9850746268656714,30.409999999999997,91.61752851370521,26,6.7,31.7,21.7,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 17 separate completed works. | 92% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Pradan Baruah,LAKHIMPUR,Assam,Lok Sabha,147000000.0,80049800.0,57613604.0,54.46,33,148,22.3,22436196.0,181,175,6,,43.0,181.0,57613604.0,UJJAL SAIKIA,17.17,5.73,16.57,3.31,19.0,33.0,-0.03617107337133972,0.0,18.18,100.0,51.52,1.0,10.0,3.314917127071823,32.16,38.94253169789552,24,10.1,29.3,21.6,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 52% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 10 separate completed works.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
KADIYAM KAVYA,WARANGEL,Telangana,Lok Sabha,147000000.0,88497843.0,27189421.0,60.2,53,214,24.77,61308422.0,73,73,0,,46.0,73.0,27189421.0,KEDARINATH PROJECTS,7.35,3.53,5.48,0.0,10.0,53.0,-0.2244599171197448,0.0,43.4,100.0,5.66,1.0,4.0,0.0,35.43000000000001,225.48630954664316,26,6.5,31.7,21.6,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 4 separate completed works. | 225% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Kalyan Banerjee,SREERAMPUR,West Bengal,Lok Sabha,147000000.0,95384010.0,76719145.0,64.89,84,119,70.59,18664865.0,110,110,0,,82.0,110.0,76719145.0,Sushanta Dutta,6.64,2.46,0.91,0.0,2.0,84.0,0.1604643312718657,3.0,0.0,100.0,1.19,1.0,1.0,0.0,0.0,24.328823007607813,20,17.1,24.4,21.5,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 3 completed works cost far above the average for their work category (statistical outliers).,Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Adv Dean Kuriakose,IDUKKI,Kerala,Lok Sabha,147000000.0,129898384.0,58754261.0,88.37,95,189,50.26,71144123.0,116,114,2,,35.0,116.0,58754261.0,KALLOOR ELECTRONICS AND  LIGHTING PVT LTD,23.23,13.03,1.72,1.72,18.0,95.0,-0.01510700399441374,1.0,16.84,100.0,5.26,1.0,46.0,1.7241379310344827,38.11000000000001,121.08759737442702,26,6.2,31.7,21.5,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 46 separate completed works. | 121% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,Maharashtra,Lok Sabha,147000000.0,88763191.0,22993974.0,60.38,25,96,26.04,65769217.0,39,39,0,,26.0,39.0,22993974.0,Manoj Madhukar Waingankar,13.18,5.85,46.15,0.0,5.0,25.0,0.15336201021396176,0.0,28.0,100.0,24.0,1.0,4.0,0.0,34.34,286.0280567421708,26,6.1,31.7,21.5,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 4 separate completed works. | 286% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shri R. Dharmar (2022-28),Sitting Rajya Sabha,Tamil Nadu,Rajya Sabha,260812242.52,259234270.0,207877791.0,99.39,193,244,79.1,51356479.0,198,198,0,,19.0,198.0,207877791.0,LUCKY ASSOCIATES,36.43,23.14,1.52,0.0,39.0,193.0,0.5165542851811555,1.0,41.45,100.0,1.55,3.0,11.0,0.0,20.290000000000006,24.705130236832275,16,24.1,19.5,21.3,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 11 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Parvatagouda Chandanagouda Gaddigoudar,BAGALKOT,Karnataka,Lok Sabha,167541747.11,119890438.0,64488186.0,71.56,92,225,40.89,55402252.0,237,232,5,,96.0,237.0,64488186.0,Chairman Nirmithi Kendra Bagalkot,9.11,2.11,3.8,2.11,17.0,92.0,-0.10803897470689276,0.0,2.17,100.0,26.09,1.0,23.0,2.109704641350211,30.67,85.91069998464525,26,5.7,31.7,21.3,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 23 separate completed works. | 86% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Raju Bista,DARJEELING,West Bengal,Lok Sabha,147000000.0,101800825.0,43617451.0,69.25,82,169,48.52,58183374.0,92,92,0,,65.0,92.0,43617451.0,Soumita Enterprise,12.22,2.93,4.35,0.0,7.0,82.0,-0.07808978634343632,0.0,0.0,100.0,4.88,1.0,6.0,0.0,20.729999999999997,133.39471396437176,26,5.8,31.7,21.3,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 6 separate completed works. | 133% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shri Janardan Singh Sigriwal,MAHARAJGANJ,Bihar,Lok Sabha,147000000.0,86339856.0,47230253.0,58.73,27,74,36.49,39109603.0,45,44,1,,28.0,45.0,47230253.0,Lokbharti Prakashan,25.41,9.07,13.33,2.22,4.0,27.0,0.5925133304892994,0.0,0.0,100.0,22.22,1.0,6.0,2.2222222222222223,22.239999999999995,82.80625344098834,26,5.6,31.7,21.3,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 6 separate completed works. | 83% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
VAMSI KRISHNA GADDAM,PEDDAPALLE,Telangana,Lok Sabha,148451721.11,45914779.0,16373473.0,30.93,9,71,12.68,29541306.0,22,22,0,,13.0,22.0,16373473.0,SVR CONSTRUCTIONS,34.71,22.61,4.55,0.0,6.0,9.0,0.23410891593127214,1.0,44.44,100.0,11.11,1.0,2.0,0.0,18.25,180.4217468096109,18,19.9,22.0,21.2,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 180% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Smt. Rajathi (2025-31),Sitting Rajya Sabha,Tamil Nadu,Rajya Sabha,89248285.42,59000000.0,21237106.0,66.11,16,55,29.09,37762894.0,23,21,2,,10.0,23.0,21237106.0,P RAMAR PANDI,38.11,20.85,13.04,8.7,6.0,16.0,0.07916989376036783,0.0,0.0,100.0,0.0,1.0,16.0,8.695652173913043,37.019999999999996,177.81563081146743,26,5.4,31.7,21.2,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 16 separate completed works. | 178% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shyamkumar,RAMTEK,Maharashtra,Lok Sabha,147000000.0,37600000.0,5141086.0,25.58,1,34,2.94,32458914.0,6,5,1,,6.0,6.0,5141086.0,GRAMPANCHAYAT LOHDONGRI,23.11,18.26,0.0,16.67,0.0,1.0,0.42782477654654777,0.0,0.0,100.0,0.0,1.0,1.0,16.666666666666664,22.639999999999997,631.362984396682,10,34.1,12.2,21.0,Low,631% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues.
IQRA CHOUDHARY,KAIRANA,Uttar Pradesh,Lok Sabha,147000000.0,77323182.0,50723960.0,52.6,45,92,48.91,26599222.0,62,55,7,,9.0,62.0,50723960.0,M S TRADERS,38.54,23.38,0.0,11.29,15.0,45.0,0.36540804752621214,0.0,11.11,100.0,0.0,1.0,1.0,11.29032258064516,3.690000000000005,52.43916681584009,18,19.3,22.0,20.9,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 52% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
GOPINATH K,KRISHNAGIRI,Tamil Nadu,Lok Sabha,147000000.0,87039009.0,42753233.0,59.21,36,96,37.5,44285776.0,57,57,0,,15.0,57.0,42753233.0,Sri Vaari Total Gaz Distributors,38.91,19.06,1.75,0.0,15.0,36.0,0.21625116710775105,0.0,0.0,100.0,2.78,1.0,4.0,0.0,21.71,103.58462481656065,26,4.2,31.7,20.7,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 4 separate completed works. | 104% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Sivanath Kesineni,VIJAYAWADA,Andhra Pradesh,Lok Sabha,147000000.0,58354032.0,6329561.0,39.7,1,29,3.45,52024471.0,3,3,0,,3.0,3.0,6329561.0,Power Solutions,51.98,38.62,0.0,0.0,0.0,1.0,2.6873624411393897,1.0,0.0,100.0,0.0,1.0,1.0,0.0,36.25,821.9285824087958,10,33.4,12.2,20.7,Low,822% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues.
KAMLESH JANGDE,JANJGIR CHAMPA,Chhattisgarh,Lok Sabha,150384382.11,114661679.0,99411941.0,76.25,254,344,73.84,15249738.0,602,596,6,,76.0,602.0,99411941.0,Abhishek Enterprises,15.52,4.53,52.99,1.0,28.0,254.0,-0.22941360153095464,0.0,1.97,100.0,42.13,3.0,59.0,0.9966777408637874,2.4099999999999966,15.339945932652094,16,22.5,19.5,20.7,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 59 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shri Lahar Singh Siroya (2022-28),Sitting Rajya Sabha,Karnataka,Rajya Sabha,206278088.11,50804659.0,9964305.0,24.63,2,20,10.0,40840354.0,8,8,0,,5.0,8.0,9964305.0,YASHODA R,49.93,33.98,12.5,0.0,0.0,2.0,0.44502640726205417,0.0,0.0,100.0,50.0,1.0,1.0,0.0,14.629999999999999,409.86655868121255,10,33.4,12.2,20.7,Low,410% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues.
K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Karnataka,Lok Sabha,147000000.0,105810099.0,66577182.0,71.98,67,193,34.72,39232917.0,200,200,0,,46.0,200.0,66577182.0,KRIDL BHUSIRI ACCOUNT WORKS,29.4,10.65,20.5,0.0,31.0,67.0,0.009356732125068509,0.0,0.0,100.0,17.91,1.0,4.0,0.0,37.260000000000005,58.928473422020176,26,4.3,31.7,20.7,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 4 separate completed works. | 59% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
BAG MITALI,ARAMBAG,West Bengal,Lok Sabha,147000000.0,108701505.0,53162451.0,73.95,90,186,48.39,55539054.0,100,96,4,,24.0,100.0,53162451.0,SN ENTERPRISE,21.27,8.87,3.0,4.0,18.0,90.0,-0.04555053852327496,0.0,0.0,100.0,2.22,1.0,17.0,4.0,25.560000000000002,104.47045415569723,26,4.2,31.7,20.7,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 17 separate completed works. | 104% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
JITIN PRASADA,PILIBHIT,Uttar Pradesh,Lok Sabha,147000000.0,80889964.0,41842816.0,55.03,22,59,37.29,39047148.0,106,104,2,,12.0,106.0,41842816.0,INDRA JEET VERMA,17.15,10.71,0.0,1.89,16.0,22.0,-0.19092742189864548,0.0,0.0,100.0,0.0,0.0,7.0,1.8867924528301887,17.740000000000002,93.31864279880206,26,3.9,31.7,20.6,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 7 separate completed works. | 93% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
S Venkatesan,MADURAI,Tamil Nadu,Lok Sabha,147000000.0,86773440.0,50415867.0,59.03,46,127,36.22,36357573.0,73,71,2,,35.0,73.0,50415867.0,N K MARI,10.5,4.67,1.37,2.74,9.0,46.0,0.019893020572867574,0.0,0.0,100.0,2.17,1.0,4.0,2.73972602739726,22.810000000000002,72.11533821286858,26,3.6,31.7,20.5,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 4 separate completed works. | 72% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
